מוטוקרוס
מרוץ 8 עונת 2017 - וינגייט - 23-12-2017
MX1 - מקצה ראשון
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,12,שחר בלולו,18,53.562,17:39.756,-
2,10,דור עטיה,18,54.394,18:05.834,26.078
3,5,זיו כרמי,18,55.916,18:21.238,41.482
4,22,אריאל דדיה,17,56.083,17:51.117,1 הקפה
5,49,קוגאן נאפסו,17,58.762,18:19.855,1 הקפה
6,32,גל  חסון,17,58.885,18:34.027,1 הקפה
7,8,נמרוד דור,16,1:00.215,17:55.470,2 הקפות
8,24,יניב  צמח,16,1:00.707,18:36.145,2 הקפות
הקפה מהירה: (12) שחר בלולו - 53.562
MX1 - מקצה שני
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,10,דור עטיה,18,54.868,17:46.987,-
2,12,שחר בלולו,18,54.839,17:50.249,3.262
3,5,זיו כרמי,18,56.915,18:44.110,57.123
4,22,אריאל דדיה,17,56.909,18:10.643,1 הקפה
5,49,קוגאן נאפסו,17,59.628,18:11.238,1 הקפה
6,8,נמרוד דור,17,59.540,18:42.961,1 הקפה
7,32,גל  חסון,16,59.658,17:56.345,2 הקפות
8,24,יניב  צמח,16,1:00.945,18:18.282,2 הקפות
הקפה מהירה: (12) שחר בלולו - 54.839
MX2 - מקצה ראשון
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,100,אליקו אוחנה,18,54.876,17:56.914,-
2,146,רוני רגף,18,55.567,17:59.138,2.224
3,47,סוף סלע,18,55.201,18:28.492,31.578
4,71,שי  מנצור,17,58.494,18:19.269,1 הקפה
5,88,דן מיה,15,58.021,19:07.448,3 הקפות
6,79,נתיב סרוסי,12,1:02.573,18:07.795,6 הקפות
הקפה מהירה: (100) אליקו אוחנה - 54.876
MX2 - מקצה שני
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,146,רוני רגף,16,55.943,16:23.089,-
2,88,דן מיה,16,56.552,16:23.541,0.452
3,47,סוף סלע,16,56.421,16:23.792,0.703
4,100,אליקו אוחנה,16,55.469,16:31.168,8.079
5,71,שי  מנצור,15,59.464,16:53.253,1 הקפה
לא התחיל - DNS
6,79,נתיב סרוסי,,-,-,-
הקפה מהירה: (100) אליקו אוחנה - 55.469
רוקיס - מקצה ראשון
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,392,שגיא צרפתי,18,55.486,18:17.369,-
2,51,גיא  דוברובסקי,18,58.372,18:57.723,40.354
3,17,הראל הימן,17,57.967,18:11.805,1 הקפה
4,312,עילי מיכאלי,17,59.206,18:46.043,1 הקפה
5,7,הראל מלמן,16,57.013,18:04.908,2 הקפות
