מקצועית E1
מקום,מספר,שם,הקפות,זמן כולל,פער,הקפה מהירה
7,131,צדוק רדקר,5,01:46:45.848,1 הקפה,21:15.340
8,86,מאור אברהם,3,01:06:47.563,3 הקפות,19:17.624
הקפה מהירה: (901) עמית גול - 15:27.432
עממית C1
מקום,מספר,שם,הקפות,זמן כולל,פער,הקפה מהירה
1,61,רון קדשאי,6,01:34:33.183,,15:00.372
2,57,גל יעקב,6,01:40:26.659,5:53.476,15:48.258
3,53,עומר עפרוני,6,01:45:30.658,10:57.475,16:43.799
4,904,יעקב דדיה,6,01:45:38.922,11:05.739,16:47.979
5,18,אדם קישוני,6,01:45:54.911,11:21.728,16:44.872
6,910,דורון מור,5,01:48:21.593,1 הקפה,18:53.276
7,247,צוק סלע,4,01:46:54.471,2 הקפות,17:32.201
הקפה מהירה: (61) רון קדשאי - 15:00.372
עממית C2
מקום,מספר,שם,הקפות,זמן כולל,פער,הקפה מהירה
1,350,רון חמדי,6,01:35:48.084,,15:18.264
2,79,עמית שטרן,6,01:36:39.616,51.532,15:19.593
3,103,ברק פולמקר,6,01:38:33.807,2:45.723,15:42.177
4,65,רפי קבסה,6,01:40:48.282,5:00.198,15:40.525
5,91,עידן כהן,6,01:43:24.183,7:36.099,16:20.263
6,100,דודי דדון,6,01:46:48.640,11:00.556,16:52.164
7,905,אלי ירום,6,01:47:11.439,11:23.355,16:51.635
8,676,דויד וקנין,5,01:30:06.160,1 הקפה,17:22.630
9,92,אופיר בנימין,4,02:04:02.942,2 הקפות,25:19.506
הקפה מהירה: (350) רון חמדי - 15:18.264
עממית C3
מקום,מספר,שם,הקפות,זמן כולל,פער,הקפה מהירה
1,52,דוד דהאן,6,01:35:52.561,,15:21.414
2,111,יוסי גוטמן,6,01:40:47.316,4:54.755,15:48.279
3,312,שגב דן,6,01:44:37.721,8:45.160,16:28.197
4,127,רונן זיסו,6,01:46:04.951,10:12.390,16:49.986
5,616,ירון גולדשטיין,5,01:30:03.964,1 הקפה,17:34.794
6,869,דניאל לזרוביץ,5,01:49:47.497,1 הקפה,20:32.669
7,500,זאב שלו,3,01:30:04.833,3 הקפות,25:29.818
הקפה מהירה: (52) דוד דהאן - 15:21.414
מתחילים
מקום,מספר,שם,הקפות,זמן כולל,פער,הקפה מהירה
1,777,לאי זכור,4,01:08:42.588,,15:29.696
2,28,צחי בני,4,01:13:45.495,5:02.907,16:27.509
3,447,סוף סלע,4,01:18:18.398,9:35.810,17:23.668
4,276,ארלה כץ,3,01:00:02.520,1 הקפה,18:17.922
5,207,רז נהוראי,3,01:01:05.554,1 הקפה,17:58.690
6,98,בועז שפירא,3,01:02:52.019,1 הקפה,19:15.088
7,81,איציק בן חמו,3,01:12:11.363,1 הקפה,24:14.838
8,212,אמיר ויצמן,3,01:13:58.284,1 הקפה,23:40.819
9,191,איציק ביטון,3,01:17:44.761,1 הקפה,22:32.445
10,181,ליאור בן הרוש,3,01:28:21.708,1 הקפה,29:00.115
11,96,טל שדה,2,01:05:09.929,2 הקפות,40:29.046
12,262,אופק קיסוס,1,18:15.447,3 הקפות,
13,701,דניס פרלמן,1,31:43.718,3 הקפות,
הקפה מהירה: (777) לאי זכור - 15:29.696
ג'וניורס מקצועית
מקום,מספר,שם,הקפות,זמן כולל,פער
1,47,סוף סלע,26,01:01:36.839,
2,11,גיא נורסלע,25,01:01:02.262,1 הקפה
3,160,הראל מלמן,25,01:01:25.915,1 הקפה
4,33,גיל זרקו,24,01:00:22.033,2 הקפות
5,321,איתי דוב,24,01:00:55.179,2 הקפות
6,392,רום ברבי,21,01:01:07.140,5 הקפות
7,400,איתי מאירי,18,01:00:00.826,8 הקפות
ג'וניורס מתחילים
מקום,מספר,שם,הקפות,זמן כולל,פער
1,45,שי אביגדור,24,01:01:18.020,
2,17,הראל הימן,23,01:01:01.379,1 הקפה
3,40,רז עידן,23,01:01:32.500,1 הקפה
4,12,גילעד הימן,23,01:01:55.867,1 הקפה
5,150,רן יוחאי,22,01:02:45.586,2 הקפות
6,157,עוז נהוראי,21,01:00:03.528,3 הקפות
7,32,שלו וקנין,21,01:00:43.757,3 הקפות
ג'וניורס STOMP
מקום,מספר,שם,הקפות,זמן כולל,פער
1,97,טל גולן,18,01:00:01.866,
2,226,אייל לולאי,17,01:02:25.556,1 הקפה
סופר ג'וניורס
מקום,מספר,שם,הקפות,זמן כולל,פער
1,87,אייל עפרוני,15,42:34.539,
2,299,עילאי ביבי,14,40:38.687,1 הקפה
3,66,אור זרקו,14,41:33.163,1 הקפה
4,72,איתמר אוזון,13,40:37.860,2 הקפות
5,1,בן אלמגור,12,40:40.711,3 הקפות
6,77,ארז מלמן,11,41:28.235,4 הקפות
7,93,אופיר צמח,8,42:31.484,7 הקפות
סופר ג'וניורס STOMP
מקום,מספר,שם,הקפות,זמן כולל,פער
1,119,ניב הימן,4,47:36.119,
2,95,אלון המבורגר,3,19:50.074,1 הקפה
3,200,נמרוד בן חמו,2,10:13.043,2 הקפות
מהלך המירוץ
מקום,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
הקפה 1,45,33,17,321,47,32,11,392,12,40,160,157,400,97,87,72,66,1,150,77,299,226,200,95,119,93
הקפה 2,33,17,47,321,32,45,11,160,40,12,392,157,97,87,400,66,72,150,299,226,77,1,200,93,95,119
הקפה 3,47,17,321,33,45,11,32,160,12,40,392,157,87,66,97,72,150,299,400,77,226,1,93,95,119,
הקפה 4,47,33,321,45,11,160,17,32,12,40,392,157,87,66,97,72,150,299,400,226,77,1,93,119,,
הקפה 5,47,33,321,11,45,17,160,32,40,12,392,157,87,66,150,299,72,97,400,226,1,77,93,,,
הקפה 6,47,33,321,11,45,17,160,32,392,12,157,40,87,66,150,299,72,97,400,226,1,77,93,,,
הקפה 7,47,33,321,11,45,17,160,392,32,157,12,40,87,66,150,299,72,97,226,400,1,77,93,,,
הקפה 8,47,33,321,11,45,17,160,32,392,157,12,40,87,66,150,299,72,97,226,400,1,77,93,,,
הקפה 9,47,33,11,321,45,160,17,32,12,392,157,40,87,150,299,66,72,97,226,400,1,77,,,,
הקפה 10,47,33,11,321,160,45,17,32,12,157,392,40,87,150,299,66,72,97,400,1,77,226,,,,
הקפה 11,47,11,33,321,160,45,17,32,12,157,392,40,87,299,150,66,72,97,400,1,77,226,,,,
הקפה 12,47,11,33,321,160,45,17,32,12,157,40,392,87,299,150,66,72,97,1,400,226,,,,,
הקפה 13,47,11,33,321,160,45,17,12,40,392,157,87,299,150,66,32,72,97,400,226,,,,,,
הקפה 14,47,11,33,321,160,45,17,392,12,40,157,87,299,150,66,32,97,400,226,,,,,,,
הקפה 15,47,11,321,160,33,45,17,12,40,392,157,87,150,32,97,400,226,,,,,,,,,
הקפה 16,47,11,321,160,33,45,17,40,12,157,392,150,32,400,97,226,,,,,,,,,,
הקפה 17,47,11,160,33,45,321,17,40,12,157,150,392,32,400,97,226,,,,,,,,,,
הקפה 18,47,11,160,33,45,321,17,40,12,150,157,392,32,400,97,,,,,,,,,,,
הקפה 19,47,160,11,33,321,45,17,40,12,150,157,392,32,,,,,,,,,,,,,
הקפה 20,47,160,11,33,321,45,17,40,12,150,157,392,32,,,,,,,,,,,,,
הקפה 21,47,160,11,33,321,45,17,40,12,150,157,32,392,,,,,,,,,,,,,
הקפה 22,47,160,11,33,321,45,17,40,12,150,,,,,,,,,,,,,,,,
הקפה 23,47,160,11,33,321,45,17,40,12,,,,,,,,,,,,,,,,,
הקפה 24,47,11,160,33,321,45,,,,,,,,,,,,,,,,,,,,
הקפה 25,47,11,160,,,,,,,,,,,,,,,,,,,,,,,
הקפה 26,47,,,,,,,,,,,,,,,,,,,,,,,,,
