מוטוקרוס
מרוץ 6 עונת 2017 - וינגייט - 28-10-2017
MX1 - מקצה ראשון
7,43,עמית בן עזר,11,15:48.615,1:15.617,2 הקפות
הקפה מהירה: (74) מאור אברהם - 1:06.992
סניורים - מקצה שני
מקום,מספר,שם,הקפות,זמן,הקפה מהירה,פער
1,74,מאור אברהם,13,15:37.362,1:04.727,-
2,100,חיים אוחנה,13,15:40.119,1:05.378,2.757
3,72,רמי צמח,13,15:43.875,1:05.415,6.513
4,169,רמי ברנס,12,15:44.044,1:09.711,1 הקפה
5,62,אברהים אל חמידי,11,15:13.432,1:10.556,2 הקפות
6,910,מור דורון,11,15:30.328,1:13.116,2 הקפות
לא סיים - DNF
,43,עמית בן עזר,11,14:30.870,1:10.190,2 הקפות
הקפה מהירה: (74) מאור אברהם - 1:04.727
רוקיס - מקצה ראשון
מקום,מספר,שם,הקפות,זמן,הקפה מהירה,פער
1,22,איתי דב,13,15:12.725,1:03.340,-
2,7,הראל מלמן,13,15:40.470,1:05.438,27.745
3,392,שגיא צרפתי,13,15:51.638,1:05.530,38.913
4,51,גיא דוברובסקי,12,16:19.682,1:07.016,1 הקפה
5,47,סוף סלע,11,15:58.906,1:06.021,2 הקפות
6,55,מתן אסייג,10,15:30.054,1:14.085,3 הקפות
הקפה מהירה: (22) איתי דב - 1:03.340
רוקיס - מקצה שני
מקום,מספר,שם,הקפות,זמן,הקפה מהירה,פער
1,392,שגיא צרפתי,13,14:49.507,1:02.782,-
2,22,איתי דב,13,14:53.998,1:02.177,4.491
3,47,סוף סלע,13,15:14.128,1:02.545,24.621
4,51,גיא דוברובסקי,13,15:44.318,1:06.295,54.811
5,7,הראל מלמן,13,16:16.468,1:03.323,1:26.961
לא התחיל - DNS
,55,מתן אסייג,,-,-,-
הקפה מהירה: (22) איתי דב - 1:02.177
עממית - מקצה ראשון
מקום,מספר,שם,הקפות,זמן,הקפה מהירה,פער
1,69,מוטי אלקיים,8,10:24.721,1:08.038,-
2,12,יוסף דבי,8,10:42.691,1:10.880,17.970
3,189,בן חביב,8,10:43.274,1:09.178,18.553
P  4,20,בן האשמי,8,10:36.454,1:08.649,11.733
5,56,לי ארביב,8,10:46.841,1:05.725,22.120
6,617,מיכאל גיארטנה,8,10:53.625,1:10.834,28.904
7,2,רם מוספי,8,10:56.689,1:11.308,31.968
8,61,רון קדשאי,8,10:59.014,1:11.312,34.293
9,15,אלון מלכה,8,11:14.678,1:14.674,49.957
10,46,צח שוקרון,8,11:18.595,1:12.325,53.874
11,51,עומר גניש,8,11:18.956,1:10.773,54.235
12,74,אמיר ג'רסי,7,10:36.195,1:14.685,1 הקפה
לא סיים - DNF
,44,אוהד תמיר,5,9:02.532,1:03.013,3 הקפות
,5,אדיר סעדיה,,1:05.132,-,8 הקפות
הקפה מהירה: (44) אוהד תמיר - 1:03.013
עממית - מקצה שני
מקום,מספר,שם,הקפות,זמן,הקפה מהירה,פער
1,617,מיכאל גיארטנה,8,10:09.860,1:06.336,-
2,69,מוטי אלקיים,8,10:10.897,1:06.953,1.037
3,20,בן האשמי,8,10:13.733,1:06.821,3.873
4,56,לי ארביב,8,10:19.576,1:09.098,9.716
5,51,עומר גניש,8,10:20.480,1:08.229,10.620
6,189,בן חביב,8,10:26.421,1:08.097,16.561
7,2,רם מוספי,8,10:33.811,1:10.041,23.951
8,12,יוסף דבי,8,10:36.931,1:09.503,27.071
9,61,רון קדשאי,8,10:38.444,1:09.521,28.584
10,44,אוהד תמיר,8,10:39.122,1:05.421,29.262
11,46,צח שוקרון,8,10:42.641,1:10.354,32.781
12,15,אלון מלכה,8,11:08.556,1:11.520,58.696
13,74,אמיר ג'רסי,8,11:16.086,1:14.140,1:06.226
לא התחיל - DNS
,5,אדיר סעדיה,,-,-,-
הקפה מהירה: (44) אוהד תמיר - 1:05.421
נשים - מקצה ראשון
מקום,מספר,שם,הקפות,זמן,הקפה מהירה,פער
1,100,רן יוחאי,10,12:43.682,1:08.834,-
2,21,נטע שמידוב,10,13:54.066,1:13.440,1:10.384
3,141,דנה פרדר,9,12:58.409,1:16.982,1 הקפה
4,6,רז כהן,8,12:44.066,1:21.508,2 הקפות
5,7,נועה כהן,5,12:54.466,1:10.660,5 הקפות
הקפה מהירה: (100) רן יוחאי - 1:08.834
נשים - מקצה שני
מקום,מספר,שם,הקפות,זמן,הקפה מהירה,פער
1,100,רן יוחאי,10,12:45.215,1:08.020,-
2,7,נועה כהן,10,13:40.335,1:09.526,55.120
3,141,דנה פרדר,9,12:46.102,1:15.304,1 הקפה
4,21,נטע שמידוב,9,14:19.431,1:12.459,1 הקפה
5,6,רז כהן,7,12:47.318,1:20.908,3 הקפות
הקפה מהירה: (100) רן יוחאי - 1:08.020
ג'וניורס - מקצה ראשון
מקום,מספר,שם,הקפות,זמן,הקפה מהירה,פער
1,47,סוף סלע,13,14:15.077,1:00.305,-
2,33,גיל זרקו,13,14:52.494,1:02.511,37.417
3,108,שי ספקטור,13,15:16.506,1:03.056,1:01.429
4,101,גלב פורמנוב,13,15:18.074,1:04.294,1:02.997
5,77,ארז מלמן,12,14:55.836,1:07.666,1 הקפה
6,22,אכרם אל חמידי,12,15:06.354,1:07.779,1 הקפה
7,121,גל אזולאי,12,15:07.300,1:08.566,1 הקפה
8,5,ארז צפר,11,14:34.572,1:10.742,2 הקפות
9,66,אור זרקו,11,15:01.690,1:08.590,2 הקפות
10,67,ירין כהן,11,15:04.210,1:09.097,2 הקפות
11,85,גב בן ברוך,11,15:31.118,1:16.825,2 הקפות
12,205,טל אוחנה,10,14:31.269,1:17.771,3 הקפות
13,51,רואי חצרוני,10,15:06.761,1:17.090,3 הקפות
הקפה מהירה: (47) סוף סלע - 1:00.305
ג'וניורס - מקצה שני
מקום,מספר,שם,הקפות,זמן,הקפה מהירה,פער
1,47,סוף סלע,13,14:11.413,59.690,-
2,33,גיל זרקו,13,14:43.773,1:01.808,32.360
3,108,שי ספקטור,13,14:50.551,1:02.325,39.138
4,101,גלב פורמנוב,13,14:54.235,1:02.379,42.822
5,22,אכרם אל חמידי,12,14:36.776,1:07.290,1 הקפה
6,121,גל אזולאי,12,14:45.893,1:07.155,1 הקפה
7,77,ארז מלמן,12,14:47.694,1:07.544,1 הקפה
8,66,אור זרקו,11,14:41.496,1:09.496,2 הקפות
9,85,גב בן ברוך,11,15:15.205,1:14.032,2 הקפות
10,205,טל אוחנה,10,14:24.383,1:18.187,3 הקפות
11,51,רואי חצרוני,10,14:49.185,1:16.179,3 הקפות
12,5,ארז צפר,9,14:23.220,1:10.355,4 הקפות
לא התחיל - DNS
,67,ירין כהן,,-,-,-
הקפה מהירה: (47) סוף סלע - 59.690
סופר ג'וניורס - מקצה ראשון
מקום,מספר,שם,הקפות,זמן,הקפה מהירה,פער
1,1,בן אלמגור,7,10:26.310,1:15.784,-
2,2,דודי שמואלי,7,11:00.049,1:19.460,33.739
3,100,אוראן אוחנה,7,11:18.356,1:24.902,52.046
4,6,אלעד צפר,6,10:39.825,1:30.972,1 הקפה
5,42,איתי שחל,6,10:51.305,1:32.312,1 הקפה
6,109,איתי וינברג,6,10:55.792,1:27.454,1 הקפה
7,73,אור דוברובסקי,6,10:57.641,1:32.213,1 הקפה
8,48,שי אשכנזי,6,11:34.290,1:21.886,1 הקפה
9,88,איתי עופר גולן,6,12:26.000,1:38.370,1 הקפה
לא התחיל - DNS
,27,אופיר קייסי צמח,,-,-,-
הקפה מהירה: (1) בן אלמגור - 1:15.784
סופר ג'וניורס - מקצה שני
מקום,מספר,שם,הקפות,זמן,הקפה מהירה,פער
1,1,בן אלמגור,7,9:57.717,1:13.842,-
2,2,דודי שמואלי,7,10:32.914,1:18.529,35.197
3,100,אוראן אוחנה,7,10:54.557,1:21.320,56.840
4,109,איתי וינברג,7,11:19.884,1:23.840,1:22.167
5,42,איתי שחל,6,10:12.397,1:27.966,1 הקפה
6,48,שי אשכנזי,6,10:34.018,1:22.116,1 הקפה
7,6,אלעד צפר,6,11:07.632,1:27.317,1 הקפה
8,73,אור דוברובסקי,6,11:26.911,1:32.826,1 הקפה
9,88,איתי עופר גולן,6,12:07.154,1:35.392,1 הקפה
לא התחיל - DNS
,27,אופיר קייסי צמח,,-,-,-
הקפה מהירה: (1) בן אלמגור - 1:13.842
