
סופרמוטו S1
מרוץ 1
מקום,מספר,שם,הקפות,זמן,פער,הקפה מהירה,עונשין
1,27,כרמון עידו,30,15:38.367,,30.389,
2,19,אליהב אלעד,30,15:38.609,0.242,30.089,
3,11,שולגה אלי,29,16:05.226,1 הקפה,31.069,
4,108,מחרוק אדם,28,15:39.809,2 הקפות,31.742,
5,267,רפפורט אור,28,15:48.164,2 הקפות,31.052,1 הקפה
6,44,חכם יוחאי,28,15:50.007,2 הקפות,31.341,1 הקפה
7,66,דנציגר רון,25,13:43.957,5 הקפות,31.697,
8,96,ברדה לי,12,6:41.129,18 הקפות,30.838,
הקפה מהירה: (19) אליהב אלעד - 30.089
סופרמוטו S1
מרוץ 2
מקום,מספר,שם,הקפות,זמן,פער,הקפה מהירה
1,27,כרמון עידו,28,14:51.758,,30.351
2,11,שולגה אלי,28,14:54.544,2.786,31.013
3,19,אליהב אלעד,28,14:57.196,5.438,30.011
4,44,חכם יוחאי,28,15:01.801,10.043,31.075
5,66,דנציגר רון,28,15:13.099,21.341,31.527
6,267,רפפורט אור,27,15:08.908,1 הקפה,31.220
7,108,מחרוק אדם,26,15:13.275,2 הקפות,31.402
8,96,ברדה לי,3,3:59.174,25 הקפות,32.542
הקפה מהירה: (19) אליהב אלעד - 30.011
סופרמוטו S2
מרוץ 1
מקום,מספר,שם,הקפות,זמן,פער,הקפה מהירה
1,17,מירון איתמר,25,13:55.361,,32.354
2,45,סימסולו יניב,25,14:05.224,9.863,32.443
3,9,לריאה גיא,25,14:06.331,10.970,32.700
4,37,שייפר לורן,24,14:01.297,1 הקפה,34.058
הקפה מהירה: (17) מירון איתמר - 32.354
לא סיים - DNF

,35,ניר גלעד,,,,
סופרמוטו עממית
מרוץ 1
מקום,מספר,שם,הקפות,זמן,פער,הקפה מהירה
1,8,צבי אנטון,16,9:54.718,,34.983
2,10,בן זקן גלעד,16,9:55.517,0.799,34.923
3,88,זגלסקי יבגני,16,9:56.582,1.864,34.979
4,69,מיימון מושיק,16,10:21.578,26.860,36.194
5,61,רזניק יוחנן,15,10:00.152,1 הקפה,37.230
6,52,טננבאום אסף,15,10:00.402,1 הקפה,37.153
7,26,גייסט אור,14,10:19.696,2 הקפות,40.583
הקפה מהירה: (10) בן זקן גלעד - 34.923
לא סיים - DNF
,33,סימסולו נסים,,,,
סופרמוטו עממית
מרוץ 2
מקום,מספר,שם,הקפות,זמן,פער,הקפה מהירה
1,8,צבי אנטון,17,10:24.882,,34.867
2,88,זגלסקי יבגני,17,10:25.172,0.290,34.409
3,10,בן זקן גלעד,17,10:31.495,6.613,35.077
4,69,מיימון מושיק,17,11:01.440,36.558,36.688
5,52,טננבאום אסף,16,10:33.213,1 הקפה,37.275
6,61,רזניק יוחנן,16,10:39.896,1 הקפה,37.735
7,26,גייסט אור,15,10:32.287,2 הקפות,39.306
הקפה מהירה: (88) זגלסקי יבגני - 34.409
דירוג סופרמוטו S1
מקום,מספר,שם,זמן,פער,הקפה
1,19,אליהב אלעד,29.997,,24
2,27,כרמון עידו,30.100,0.103,24
3,96,ברדה לי,30.520,0.523,24
4,11,שולגה אלי,30.698,0.701,25
5,267,רפפורט אור,31.021,1.024,25
6,66,דנציגר רון,31.443,1.446,25
7,44,חכם יוחאי,31.588,1.591,25
8,108,מחרוק אדם,31.852,1.855,25
דירוג סופרמוטו S2
מקום,מספר,שם,זמן,פער,הקפה
1,45,סימסולו יניב,32.298,,22
2,17,מירון איתמר,32.403,0.105,21
3,35,ניר גלעד,32.567,0.269,21
4,9,לריאה גיא,33.078,0.780,21
5,37,שייפר לורן,34.215,1.917,21
דירוג סופרמוטו עממית
מקום,מספר,שם,זמן,פער,הקפה
1,8,צבי אנטון,35.234,,21
2,88,זגלסקי יבגני,35.253,0.019,22
3,33,סימסולו נסים,35.270,0.036,22
4,10,בן זקן גלעד,35.509,0.275,22
5,69,מיימון מושיק,36.716,1.482,21
6,52,טננבאום אסף,37.369,2.135,21
7,61,רזניק יוחנן,37.424,2.190,21
8,26,גייסט אור,42.537,7.303,14
