מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,15,גיא אליתים,14,56.150,14:40.116,-
2,22,אריאל דדיה,14,56.025,14:42.272,2.156
3,5,מתן ניר,14,57.056,14:45.140,5.024
4,69,מוטי אלקיים,14,58.276,15:04.811,24.695
5,44,תמיר אוהד,14,57.852,15:22.831,42.715
6,11,אביב אלוני,11,1:02.608,15:15.214,3 הקפות
הקפה מהירה: (22) אריאל דדיה - 56.025

פתוחה - מקצה שני
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,22,אריאל דדיה,14,57.247,14:49.654,-
2,44,תמיר אוהד,14,58.211,14:57.620,7.966
3,69,מוטי אלקיים,14,58.427,15:17.215,27.561
4,15,גיא אליתים,14,56.012,15:35.485,45.831
5,5,מתן ניר,11,57.532,15:22.315,3 הקפות
לא סיים - DNF
,11,אביב אלוני,5,1:02.803,6:52.634,9 הקפות
הקפה מהירה: (15) גיא אליתים - 56.012

רוקיז - מקצה ראשון
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,4,ניב סבן,14,58.919,15:35.736,-
2,23,ולדמן איתמר,14,59.730,15:36.391,0.655
3,33,גיל זרקו,13,1:00.234,14:46.805,1 הקפה
4,9,שי ביטון,13,1:01.576,14:56.848,1 הקפה
5,223,יהלי דנון,13,1:03.290,15:09.542,1 הקפה
6,92,הוד ויינשטין,13,1:00.158,15:11.623,1 הקפה
7,24,יובל בנאי,13,1:03.504,15:13.078,1 הקפה
8,255,קורן נחום,12,1:08.146,15:35.550,2 הקפות
הקפה מהירה: (4) ניב סבן - 58.919

רוקיז - מקצה שני
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,33,גיל זרקו,14,58.925,15:15.109,-
2,92,הוד ויינשטין,14,56.555,15:28.822,13.713
3,23,ולדמן איתמר,14,1:00.485,15:35.861,20.752
4,4,ניב סבן,13,1:02.088,15:08.313,1 הקפה
5,9,שי ביטון,13,1:03.328,15:12.399,1 הקפה
6,24,יובל בנאי,13,1:03.504,15:25.234,1 הקפה
7,223,יהלי דנון,13,1:04.366,15:44.931,1 הקפה
8,255,קורן נחום,11,1:09.163,14:52.488,3 הקפות
הקפה מהירה: (92) הוד ויינשטין - 56.555

נשים - מקצה ראשון
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,7,נועה כהן,12,1:00.358,14:04.030,-
2,100,רן יוחאי,11,1:04.756,13:13.998,1 הקפה
3,141,דנה פרדר,11,1:08.212,14:06.777,1 הקפה
הקפה מהירה: (7) נועה כהן - 1:00.358

נשים - מקצה שני
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,100,רן יוחאי,12,1:04.010,13:15.655,-
2,7,נועה כהן,12,1:04.080,13:21.367,5.712
3,141,דנה פרדר,10,1:07.717,13:21.366,2 הקפות
הקפה מהירה: (100) רן יוחאי - 1:04.010

סניורים - מקצה ראשון
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,74,מאור אברהם,12,59.474,13:40.313,-
2,169,רמי ברנס,12,1:02.832,13:54.829,14.516
3,43,עמית בן עזר,12,1:02.820,13:54.830,14.517
4,62,אברהים אלחמידי,12,1:02.985,13:55.837,15.524
5,5,יריב לוי,11,1:04.012,13:13.366,1 הקפה
הקפה מהירה: (74) מאור אברהם - 59.474

סניורים - מקצה שני
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,169,רמי ברנס,12,1:02.674,13:07.495,-
P  2,74,מאור אברהם,12,1:00.374,12:33.271,-
3,5,יריב לוי,12,1:02.804,13:16.312,8.817
4,62,אברהים אלחמידי,12,1:03.499,13:27.478,19.983
5,43,עמית בן עזר,12,1:05.595,13:40.412,32.917
הקפה מהירה: (74) מאור אברהם - 1:00.374

עממית - מקצה ראשון
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,20,בן אשמי,12,58.675,13:10.995,-
2,241,אופיר ואזה,12,59.219,13:17.346,6.351
3,81,אור פרישתא,12,1:01.349,13:49.290,38.295
4,4,מאור חגאי,12,1:02.596,13:51.059,40.064
5,215,עמרי בשור,12,1:00.026,13:53.735,42.740
הקפה מהירה: (20) בן אשמי - 58.675

עממית - מקצה שני
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
P  1,241,אופיר ואזה,12,1:01.205,12:54.989,-
2,20,בן אשמי,12,1:00.035,12:39.002,-
3,81,אור פרישתא,12,1:01.295,12:48.639,-
4,215,עמרי בשור,12,1:01.835,13:11.213,16.224
5,4,מאור חגאי,10,1:03.097,12:45.898,2 הקפות
הקפה מהירה: (20) בן אשמי - 1:00.035

ג'וניורס - מקצה ראשון
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,108,שי ספקטור,14,59.132,14:59.157,-
2,101,גלב פורמנוב,14,58.744,15:09.295,10.138
3,77,ארז מלמן,14,56.146,15:18.944,19.787
4,26,עומר רוזנבלום,14,1:02.563,15:49.959,50.802
5,121,גל אזולאי,14,1:02.376,15:50.993,51.836
6,22,אקרם אלחמידי,13,1:03.800,15:12.174,1 הקפה
7,66,אור זרקו,13,1:03.464,15:13.478,1 הקפה
8,321,איתי אביבי,12,1:05.364,15:13.479,2 הקפות
9,51,רואי חצרוני,12,1:09.930,15:36.771,2 הקפות
10,25,דודי שמואל,12,1:09.415,15:37.388,2 הקפות
11,123,אורי דוד חי,11,1:11.192,15:22.788,3 הקפות
הקפה מהירה: (77) ארז מלמן - 56.146

ג'וניורס - מקצה שני
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,108,שי ספקטור,14,59.060,15:04.254,-
2,101,גלב פורמנוב,14,59.675,15:11.554,7.300
3,121,גל אזולאי,14,1:02.264,15:53.025,48.771
4,77,ארז מלמן,14,1:00.656,15:55.442,51.188
5,26,עומר רוזנבלום,14,1:02.972,16:01.618,57.364
6,66,אור זרקו,13,1:03.098,15:14.570,1 הקפה
7,22,אקרם אלחמידי,13,1:02.405,15:15.423,1 הקפה
8,25,דודי שמואל,12,1:08.019,15:11.452,2 הקפות
9,321,איתי אביבי,12,1:08.446,15:23.058,2 הקפות
10,123,אורי דוד חי,12,1:10.552,15:54.522,2 הקפות
11,51,רואי חצרוני,12,1:12.057,15:55.441,2 הקפות
הקפה מהירה: (108) שי ספקטור - 59.060

סופר ג'וניורס - מקצה ראשון
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,1,בן אלמגור,10,1:02.741,11:41.992,-
2,27,אופיר קייסי צמח,10,1:02.556,11:45.574,3.582
3,100,אוראן אוחנה,9,1:09.156,11:46.145,1 הקפה
4,48,שי אשכנזי,9,1:09.795,11:46.865,1 הקפה
5,21,איתי עופרי גולן,9,1:13.293,12:51.560,1 הקפה
6,73,אור דוברובסקי,8,1:18.521,11:50.523,2 הקפות
7,922,אופשטיין שון,8,1:19.249,11:54.242,2 הקפות
8,109,איתי ויינברג,8,1:13.701,12:02.197,2 הקפות
9,9,אלמוג אבן סבן,8,1:23.157,12:41.719,2 הקפות
10,507,אורי לוי,7,1:30.762,12:31.428,3 הקפות
הקפה מהירה: (27) אופיר קייסי צמח - 1:02.556

סופר ג'וניורס - מקצה שני
מקום,מספר,שם,הקפות,הקפה מהירה,זמן,פער
1,100,אוראן אוחנה,11,1:10.860,14:49.584,-
P  2,1,בן אלמגור,12,1:01.455,13:38.798,-
P  3,27,אופיר קייסי צמח,12,1:02.211,13:39.715,-
4,109,איתי ויינברג,10,1:12.649,13:44.169,1 הקפה
5,48,שי אשכנזי,10,1:10.975,13:50.089,1 הקפה
6,21,איתי עופרי גולן,10,1:15.813,14:20.693,1 הקפה
7,507,אורי לוי,8,1:28.588,13:45.212,3 הקפות
8,9,אלמוג אבן סבן,8,1:23.283,13:45.878,3 הקפות
9,73,אור דוברובסקי,8,1:17.203,13:54.964,3 הקפות
לא סיים - DNF
,922,אופשטיין שון,2,1:18.711,3:52.981,9 הקפות
הקפה מהירה: (1) בן אלמגור - 1:01.455

© כל הזכויות שמורות לתנועה מדידת זמנים
