אינדורו גברים PRO 16+
מקום,מספר,שם,מקצה 1,מקצה 2,מקצה 3,זמן,פער
1,1,יונתן יתום,2:47.023,2:47.746,2:48.440,8:23.209,
2,2,דימה רפקין,2:54.344,2:54.092,2:56.768,8:45.204,21.995
3,10,ג'יימס סטוק,2:59.076,2:56.059,2:57.141,8:52.276,29.067
4,4,דולב גלעדי,2:54.936,2:58.856,3:03.556,8:57.348,34.139
5,3,עיטם שולץ,2:57.347,2:56.958,3:03.902,8:58.207,34.998
6,8,אמנון ישראלי,3:03.914,3:05.010,3:05.192,9:14.116,50.907
7,5,ניר ביבאס,3:02.629,3:06.340,3:05.883,9:14.852,51.643
8,9,דני בלבן,3:09.811,3:09.546,3:16.300,9:35.657,1:12.448
לא סיים - מקצה 1 - DNF
,6,מאיר טל,,3:45.477,3:13.467,,
אינדורו / ספרינט נשים
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער

1,172,יוליה ריפקין,3:24.393,3:30.066,6:54.459,
2,170,קרן חכם,3:45.746,4:20.978,8:06.724,1:12.265
3,171,יסמין עדל רפת,5:22.797,5:08.071,10:30.868,3:36.409
אינדורו צ'אלנג' 14-15
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,11,לאי זכור,3:05.529,3:04.893,6:10.422,
2,16,ערן רבינוביץ,3:17.516,3:25.948,6:43.464,33.042
3,96,יותם צור,3:23.303,3:28.577,6:51.880,41.458
4,15,אור גולן,3:33.345,3:29.246,7:02.591,52.169
5,17,שקד סדן,3:37.802,3:31.602,7:09.404,58.982
6,14,עמר נאמן,3:33.832,3:36.603,7:10.435,1:00.013
7,12,רוי רובינשטיין,3:38.614,3:37.077,7:15.691,1:05.269
8,13,תומר מלאכי,3:42.740,3:35.633,7:18.373,1:07.951
9,18,אופק שקד,4:18.714,3:42.999,8:01.713,1:51.291
10,95,מתן ארמוזה,4:18.245,4:03.769,8:22.014,2:11.592
אינדורו צ'אלנג' 16-19
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,22,ארז שדה,3:07.203,3:06.048,6:13.251,
2,25,תום אמיתי,3:10.925,3:12.424,6:23.349,10.098
3,21,יגאל גרינברג,3:14.770,3:10.078,6:24.848,11.597
4,24,תומר רבינוביץ,3:11.515,3:14.508,6:26.023,12.772
5,20,אור גוב,2:57.983,3:45.961,6:43.944,30.693
אינדורו צ'אלנג' 20-29
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,32,שלומי אברג'יל,3:01.897,3:02.737,6:04.634,
2,27,ניסן ג'רבי,3:06.385,3:09.545,6:15.930,11.296
3,31,ירדן רוטשטיין,3:14.200,3:18.739,6:32.939,28.305
4,29,יבגני שצור,3:31.751,3:18.569,6:50.320,45.686
5,28,אסף הירשברג,3:27.724,3:30.090,6:57.814,53.180
אינדורו צ'אלנג' 30-39
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,36,גל בן יעקב,3:10.476,3:16.694,6:27.170,
2,39,דן אלינוב,3:14.464,3:13.502,6:27.966,0.796
3,35,אנדריי שינדלר,3:16.965,3:26.119,6:43.084,15.914
4,37,מקסים בירגר,3:23.668,3:37.168,7:00.836,33.666
5,38,גבי בר דוד,3:31.924,3:32.145,7:04.069,36.899
6,45,מנואל פריק,4:05.554,3:54.519,8:00.073,1:32.903
7,41,ג'עפר חלייחל,3:18.324,6:40.529,9:58.853,3:31.683
אינדורו צ'אלנג' 40-49
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,46,יוסי סרוסי,2:59.433,3:02.159,6:01.592,
2,47,גיל שריבמן,3:17.311,3:20.380,6:37.691,36.099
3,48,מיקי פלג,3:46.141,3:30.821,7:16.962,1:15.370
4,49,אריק קליימן,3:41.072,3:42.268,7:23.340,1:21.748
5,52,דודי לוי,3:50.713,3:42.016,7:32.729,1:31.137
6,50,גיא רוזברוך,3:42.629,3:56.973,7:39.602,1:38.010
7,51,עמית אמבר,3:48.801,3:54.261,7:43.062,1:41.470
אינדורו צ'אלנג' +50
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,55,דן יותם,3:31.615,3:44.211,7:15.826,
ספרינט 8-9
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,67,ערן כהן - סולל עמר,4:28.753,4:26.411,4:26.411,
2,59,רואי אוסטפלד,4:31.854,,4:31.854,5.443
3,58,יובל סגל,4:54.705,4:55.494,4:54.705,28.294
4,60,קורן טהר,5:11.828,4:55.455,4:55.455,29.044
לא סיים - מקצה 2 - DNF
,59,רואי אוסטפלד,4:31.854,,,
ספרינט 10-11
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,62,יובל ניר,3:21.368,3:35.119,3:21.368,
2,63,עומר רוזנבלום,3:28.692,3:57.114,3:28.692,7.324
3,65,רותם גלמן,3:45.086,3:51.826,3:45.086,23.718
4,66,אורי עוזיאל,4:01.863,15:31.297,4:01.863,40.495
5,64,אורי קורן,6:53.790,6:13.042,6:13.042,2:51.674
ספרינט 12-13
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,80,עומר קלנר,3:10.604,3:18.300,3:10.604,
2,84,יובל סוייבלמן,3:12.891,3:25.288,3:12.891,2.287
3,73,שחר פלג,3:16.202,3:31.722,3:16.202,5.598
4,92,דן סמירנוב,3:19.193,3:28.148,3:19.193,8.589
5,70,גיא סגל,3:32.029,3:20.144,3:20.144,9.540
6,91,רז סימסון,3:26.292,3:36.634,3:26.292,15.688
7,71,אורי שמבן,3:27.331,3:38.512,3:27.331,16.727
8,88,עומר ינאי,3:29.225,3:27.420,3:27.420,16.816
9,81,ארז לוי,3:27.650,3:30.359,3:27.650,17.046
10,82,יואב רפפורט,3:35.256,3:32.438,3:32.438,21.834
11,93,אמיר רפאלי,3:33.665,3:37.882,3:33.665,23.061
12,94,דור כרמל,3:34.982,3:43.173,3:34.982,24.378
13,72,ניתאי מנור,3:56.111,3:41.255,3:41.255,30.651
14,85,בן ולנסי,3:50.700,3:43.569,3:43.569,32.965
15,75,שגיא שוורץ,3:48.268,3:52.216,3:48.268,37.664
16,83,עומר אביתר,4:04.500,3:49.964,3:49.964,39.360
17,77,יובל פרנקו,3:50.499,3:52.176,3:50.499,39.895
18,89,סער אילן,4:00.387,3:59.145,3:59.145,48.541
19,87,יובל ברמן,4:07.828,4:00.744,4:00.744,50.140
20,78,רועי פיאמנטה,4:17.327,4:09.376,4:09.376,58.772
21,86,יואב משה,4:17.669,,4:17.669,1:07.065
22,79,יריב רון,5:00.550,4:55.079,4:55.079,1:44.475
לא סיים - מקצה 2 - DNF
,86,יואב משה,4:17.669,,,
ספרינט 14-15
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,108,דן גרינברג,3:11.637,3:05.512,3:05.512,
2,100,נדב דברת,3:08.717,3:13.131,3:08.717,3.205
3,101,מאור גולד,3:14.740,3:14.840,3:14.740,9.228
4,102,נדב שפירא,3:20.050,3:30.009,3:20.050,14.538
5,105,עומר גלעדי,3:22.217,3:28.538,3:22.217,16.705
6,117,אוריה פיליפסקי,3:47.282,3:33.802,3:33.802,28.290
7,115,גור שמבן,3:34.492,6:00.510,3:34.492,28.980
8,103,נמרוד זלכה,3:37.525,5:54.093,3:37.525,32.013
9,107,עומר קזס,3:56.209,3:46.215,3:46.215,40.703
10,104,יותם מור,3:47.712,3:46.926,3:46.926,41.414
11,111,אביב צמח,3:50.699,3:54.651,3:50.699,45.187
12,114,רועי אידלמן,3:52.720,3:59.568,3:52.720,47.208
13,106,עילאי שרון,4:14.058,4:03.709,4:03.709,58.197
14,118,דוד בניסטי,4:08.953,4:15.062,4:08.953,1:03.441
15,113,רון דני,4:09.239,4:31.223,4:09.239,1:03.727
16,112,עדן אפרים,4:25.838,4:30.528,4:25.838,1:20.326
17,116,אורי לוי,5:41.610,7:10.441,5:41.610,2:36.098
ספרינט 16-19 כולל
מקום,מספר,שם,מקצה 1,מקצה 2,זמן,פער
1,122,רון פרידריך,2:57.693,2:59.671,2:57.693,
2,126,טל אורן,3:06.239,3:02.350,3:02.350,4.657
3,120,אלעד לביא,3:09.983,3:06.524,3:06.524,8.831
4,125,נועם אביתר,3:08.775,3:12.184,3:08.775,11.082
5,23,אוהד נחום,3:16.198,3:08.797,3:08.797,11.104
6,123,עומר הרשקו,3:09.977,3:13.333,3:09.977,12.284
7,124,יהונתן אור-חוף,3:28.204,3:19.214,3:19.214,21.521
